node,score
Spiker,0
Where_do_you_buy_your_groceries?,0
Steve_Bradbury,0
"Comber,_R..",0
Javier_Ribal,0
f27dad70284dd4fb89d475092626a2100b21,0
"maximising resource efficiency, minimising waste, and moving towards a more circular economic model",0
f27dad70284dd4fb89d475092626a2100b28,0
The_Squander_Sequence:_Understanding_Food_Waste_at_Each_Stage_of_the_Consumer_Decision-Making_Process,0
Public_benefit,0
http://www.w3.org/2001/XMLSchema#language,0
EuroChoices,0
significance,0
Using_Toolkit_Activities_to_Reduce_Household_Food_Waste,0
Determinants_of_consumer_food_waste_behaviour:_Homo_Economicus_vs._Homo_Moralis,0
Applied_Interventions,0
"Al-Rawajfeh,_H.",0
4.11,0
"Survey,_SEM",0
InterGovernmental_Organization,0
Food_Waste_to_Energy:_Community_Responses_and_the_Potential_for_Anaerobic_Digestion_in_Madison,0
International_Day_of_Awareness_of_Food_Loss_and_Waste,0
Phillips,0
A_Segrè,0
International_Journal_of_Obesity,0
Case_study_and_interviews,0
White,0
Interviews,0
Canada,0
Citizens,0
http://www.w3.org/2002/07/owl#DatatypeProperty,0
"Brocklehurst,_T.F..",0
2011-12-12T00:00:00,0
"USA,_Hawaii",0
mathmatical_model/regression,0
16,0
"Ingram,_J.S.",0
REVIEW,0
J_Delarue,0
2011-01-01T00:00:00,0
FAO_Director-General,0
publication,0
"Material_Flow_Analysis,_Survey",0
David_Evans,0
Journal_of_Cleaner_Production,0
1.724,0
6,0
"Foster,_L.",0
0.765,0
Intervention,0
54,0
Circular_economy_briefing,0
2009-01-13T00:00:00,0
Pier_Luigi_Sacco,0
"Gregson,_N.",0
J_Coque,0
Michael_Siegrist,0
providing_convenience,0
"BERJAN,_S.",0
collaborative_Projects,0
RE_Graunke,0
M_Morone,0
Machiko_Niimi,0
"Burger,_J.R.",0
"Sonnino,_R.",0
http://www.w3.org/2002/07/owl#AllDisjointClasses,0
strengthen food security and cost redution by integrating food waste reduction,0
inclusion of energy crop in the feedstock mix to hedge against the risk inherent in short-term waste contracts.,0
public_benefit,0
Where_people_shop_is_not_associated_with_the_nutrient_quality_of_packaged_foods_for_any_racial-ethnic_group_in_the_United_States,0
J_Paddock,0
waste_audits,0
Reducing_Food_waste,0
"Nemecek,_T.",0
food_safety,0
http://www.w3.org/2000/01/rdf-schema#Literal,0
University_of_Wisconsin-Madison,0
Journal_of_Developments_in_Sustainable_Agriculture,0
Malaysia,0
ensuring perfectly good food is eaten and enjoyed instead of wasted.,0
anti-food_waste_app,0
Journal_of_Agribusiness_and_Rural_Development,0
0.29,0
Guthrie,0
Manufacturing_Technology_XXX:_Proceedings_of_the_14th_International_Conference_on_Manufacturing_Research,0
Iran,0
review/editorial,0
survey_and_interviews,0
"Buying_less_and_wasting_less_food._Changes_in_household_food_energy_purchases,_energy_intakes_and_energy_density_between_2007_and_2012_with_and_without_adjustment_for_food_waste",0
V_Vaddella,0
Organizing_Supply_Chain_Processes_for_Sustainable_Innovation_in_the_Agri-Food_Industry.,0
http://www.w3.org/2001/XMLSchema#unsignedInt,0
http://www.w3.org/2001/XMLSchema#nonNegativeInteger,0
Heller,0
2014-11-06T00:00:00,0
https://openknowledge.worldbank.org/bitstream/handle/10986/34521/Addressing-Food-Loss-and-Waste-A-Global-Problem-with-Local-Solutions.pdf?sequence=1&isAllowed=y,0
https://hansard.parliament.uk/Commons/2014-12-09/debates/14120937000015/RenewableHeatIncentive?highlight=%22food%20waste%22#contribution-14120937000059,0
cut food waste through responsibility deals and consumer advice.,0
Steven_Duret,0
Van_Ittersum,0
"Wasted_Food,_Wasted_Energy:_The_Embedded_Energy_in_Food_Waste_in_the_United_States",0
"Prince,_G.",0
Munich_Personal_RePEc_Archive,0
http://www.w3.org/2001/XMLSchema#long,0
http://www.w3.org/2001/XMLSchema#unsignedByte,0
K_Painter,0
"Bows-Larkin,_A..",0
Ilmo_Mäenpää,0
Journal_of_Behavioral_and_Experimental_Economics,0
1.202,0
AF_Legwegoh,0
Int._J._Production_Economics,0
La_Vergne_Lehmann,0
"Mercado-Silva,_N.",0
Serbia/Global,0
"Gruber,_L.M.",0
"Reinikainen,_A..",0
https://hansard.parliament.uk/Commons/2020-01-30/debates/20013034000016/EnvironmentBill?highlight=%22food%20waste%22#contribution-E5E0ACAA-DF56-406B-8EB1-5F57A4169551,0
High/medium-income_countries,0
Z_Li,0
S_Cheng,0
https://hansard.parliament.uk/Commons/2007-10-18/debates/07101833000050/FoodWasteDisposal?highlight=%22food%20waste%22#contribution-07101833000424,0
H_Fu,0
Keith_Lee,0
"examine the risks to human and animal health, the social and environmental sustainability and the economics of using food waste in animal feed.",0
New_Zealand,0
"Experimental,_Survey",0
"Hammond,_S.T.",0
Australia,0
L_Leray,0
"Principato,_L.",0
https://hansard.parliament.uk/Commons/2020-11-12/debates/237c538c-bedd-4514-805a-a9c75d95f5ca/EnvironmentBill(FifteenthSitting)?highlight=%22food%20waste%22#contribution-D3964789-3469-43FB-8F8D-5391109D3468,0
Heléne_Tjärnemo,0
2.38,0
https://www.unep.org/news-and-stories/press-release/food-loss-and-waste-must-be-reduced-greater-food-security-and,0
Case_Study,0
J_Lazell,0
Luigino_Tocca,0
J_Buchli,0
Roni_A._Neff,0
Mitsuhiro_Inamura,0
waste_sent_to_landfill,0
criticising_government,0
Evans,0
Nadene_J.M.M._Marx-Pienaar,0
"Anaerobic_digestion_of_food_waste:_Current_status,_problems_and_an_alternative_product",0
"LCA,_LCC,_Survey",0
Gerrard_Eddy_Jai_Poinern,0
f27dad70284dd4fb89d475092626a2100b19,0
LCA_of_secondary_Data,0
Environmental_health_perspectives,0
Prediction,0
collaborating,0
OZCHI’12,0
Reducing_Portion_Size_Reduces_Food_Intake_and_Plate_Waste,0
Entreprenuer,0
International_Journal_of_Behavioral_Nutrition_and_Physical_Activity,0
Retail_Food_Waste_Management,0
T._Andersson,0
support,0
Marije_Oostindjer,0
"Magid,_J..",0
resources_use,0
crop_loss,0
CEO,0
"Reynolds,_C.J.",0
Producer,0
Davis,0
Desmond_Allen,0
95,0
CJ_Li,0
Berry,0
Secondary_modelling,0
"ABOUABDILLAH,_A.",0
The_Journal_of_Undergraduate_Ethnography,0
"Wageningen_University,_LEI",0
survey_and_interview,0
ME_Edjabou,0
"EurAsia_Waste_Management_Symposium,",0
Jurate_Miliute-Plepienea,0
"Brandstetter,_C.P.",0
Food_Waste_Prevention_as_a_tool_for_Climate_Change_Mitigation:_A_Case_Study_from_Greece,0
Henrike_Rau,0
retail_waste,0
C_Zhou,0
Capacity_building_for_food_justice_in_England:_the_contribution_of_charity-led_community_food_initiatives,0
Marco_Ragazzi,0
D.Y._Xu,0
Atsushi_Watabe,0
Kristina_O_Zacho,0
"Agricultural_&_Applied_Economics_Association_Annual_Meeting,_Boston,_Massachusetts",0
"BOTTALICO,_F.",0
Małgorzata_Wrzosek,0
Juliane_Jörissen,0
Abir_Al-Tabbaa,0
Waste_Management_&_Research,0
f27dad70284dd4fb89d475092626a2100b12,0
"Costa-Font,_M..",0
"MUM_'14,",0
"Vlaholias,_E.",0
Ahmed_HARRAQ,0
A_Murcot,0
Jenny_Rowson,0
35,0
scenario_analysis,0
"food is properly described, stored, used and safely provided to consumers",0
"Pellegrini,_G..",0
Producers,0
Chaza_Abou-Daher,0
"Focus_Groups,_Surveys",0
Olle_Hagec,0
J_Jörissen,0
What_measures_can_the_Government_take_to_promote_Anaerobic_digestion_as_a_really_good_green_method_of_reducing_food_waste?,0
"Clarity on collection of food waste- weekly, types of contains, treatment facilities",0
Acharya_B,0
"4Th_AIEAA_Conference_Innovation,_productivity_and_growth:_towards_sustainable_agri-food_production.",0
Adam_Knox,0
A_Rispo,0
Dalia_Stern,0
Marilisa_Alongi,0
households,0
G_Song,0
What_is_the_problem_with_food_waste?_–_The_role_of_attitudes_for_food_waste_in_school_meals,0
providing_information,0
2007-10-18T00:00:00,0
Stewart_W_BARR,0
Edible_food_waste_from_Norwegian_households—Detailed_food_waste_composition_analysis_among_households_in_two_different_regions_in_Norway,0
"HANDS,_V..",0
Columbia_University_Columbia_University,0
http://www.w3.org/2001/XMLSchema#boolean,0
Europe,0
"Experiences_in_the_Modeling_of_Decision_Making_in_Human_Health,_Environment_and_Development",0
provide,0
J_Hyman,0
2021-03-24T00:00:00,0
"Heikkilä,_L.",0
"Diary,_Waste_Composition_Analysis",0
51,0
7,0
https://hansard.parliament.uk/Commons/2019-02-21/debates/4F74FE5A-625F-4395-9B00-A4CDF2183D2E/FoodWaste?highlight=%22food%20waste%22#contribution-5AAD61D1-6670-404B-B137-C043977153EE,0
"Material_Flow_Analysis,_Social_Practice_Theory",0
Journal,0
S_Vandevijvere,0
makePolicyRecommendationsFor,0
62,0
198,0
"Bos,_E.",0
D._Savastano,0
http://www.w3.org/2002/07/owl#TransitiveProperty,0
Lynn_McIntyre,0
Limiting food waste,0
44,0
Rwanda,0
Stefanie_Hellweg,0
S_Khan,0
93,0
Food_losses_and_waste:_Navigating_the_inconsistencies,0
http://www.w3.org/2002/07/owl#backwardCompatibleWith,0
415,0
Jennifer_Davis,0
f27dad70284dd4fb89d475092626a2100b9,0
Benjamin_Coles,0
http://www.w3.org/2002/07/owl#ObjectProperty,0
Uk,0
I_Haque,0
Steve_Guilbert,0
food waste measurement to crackdown on food needlessly going waste,0
Achieving_zero_hunger_through_zero_wastage:_An_overview_of_present_scenario_and_future_reflections,0
Smart_Cities_Conference,0
How_practice_contributes_to_trolley_food_waste._A_qualitative_study_among_staff_involved_in_serving_meals_to_hospital_patients,0
unpackaged_food_waste,0
Improving weather and market information reaching farmers reduce food loss and waste,0
"Chèvre,_N.",0
progress_tmade_on__reducing_household_food_waste,0
"Fazio,_A.",0
1.795,0
T_Tokareva,0
114,0
Ellen_Parker,0
Angela_Meah,0
http://www.w3.org/2001/XMLSchema#time,0
Netnography_(Observation),0
ethnography/interviews,0
1.59,0
food_loss_and_waste,0
https://hansard.parliament.uk/Commons/2018-11-01/debates/89853e40-c9d8-48fe-8e61-da6a061590be/AgricultureBill(SeventhSitting)?highlight=%22food%20waste%22#contribution-5042D9CE-B30F-4226-89CB-6B2C75CBAA84,0
"Interviews,_Observation",0
Koert,0
University_of_Arizona,0
13,0
52,0
£650000,0
58,0
"Survey,_Interviews",0
"O’neill,_K.",0
Life_cycle_assessment_of_integrated_food_chains—a_Swedish_case_study_of_two_chicken_meals,0
recognising the fundamental role that sustainable food production plays in promoting food security and nutrition.,0
Rotting_Food_&_Hungry_Bellies:_Investigating_The_Food_Waste_and_Hunger_Nexus_of_Southern_Arizona,0
The_Impacts_of_Reducing_Food_Loss_in_Ghana:_A_scenario_study_using_the_global_economic_simulation_model_MAGNET,0
2010-02-23T00:00:00,0
Maud_Rio,0
Nationwide_rollout,0
1.552,0
LE_Gadde,0
Modelling_(Mathematical),0
Aalborg_Universitet,0
"Primary_data,_LCA",0
Food_Engineering_Reviews,0
distinction between putting a whole pile of food waste in a general recycling bin and separating food waste out so that it can be used for specific purposes.,0
2018-12-18T00:00:00,0
Thi_Thu_Phuong_Nguyena,0
YT_Haigh,0
"Biak,_D.R.A.",0
Managing supply chain to prevent empty shelves and food waste,0
OzCHI_'14,0
5.004,0
Filip_Kłobukowski,0
"Mainvil,_L.",0
Aalto_University,0
Calvo-Porral,0
Australia_and_New_Zealand,0
A.,0
f27dad70284dd4fb89d475092626a2100b24,0
R_Wang,0
"Copin,_P.J.",0
"Fordham_University,",0
1,0
1.328,0
Jessica_Nilsson,0
2006-01-01T00:00:00,0
supporting_drivers,0
XVIII_International_Symposium_on_Horticultural_Economics_and_Management,0
P_Haugaard,0
awarded_to,0
C_Müller,0
5.23,0
Lusine_Aramyan,0
2021-06-21T00:00:00,0
Tarrifs_on_food_waste,0
UNIVERSITEIT_UTRECHT,0
"encourage healthier eating, foster a great connection with food, and celebrate local food.",0
households_food_waste,0
Environmental_Research_Letters,0
awareness,0
The_Value_of_Retail-_and_Consumer-Level_Fruit_and_Vegetable_Losses_in_the_United_States,0
"Farr‐Wharton,_G.",0
Mathias_Marcenaro,0
https://hansard.parliament.uk/Commons/2009-01-13/debates/09011348000046/Compost?highlight=%22food%20waste%22#contribution-09011348001152,0
The_Ninh_Nguyen,0
Book_chapter,0
"Siebert,_S..",0
Behaviour_waste,0
advise,0
"Schwartz,_M.B.",0
85,0
Cara_Ammon,0
Assessment_tool,0
1.667,0
http://www.w3.org/2002/07/owl#Thing,0
"Hukkanen,_A.",0
CA_Tucker,0
Reducing carbon emissions,0
John_Boland,0
"survey,_material_flow_analysis,_LCA",0
Brits,0
3.206,0
"Yalvaç,_F..",0
Modelling_of_secondary_data,0
D.P.,0
amendement,0
"Woolley,_E.",0
Fulya_Yalvaç,0
A,0
Isabel_Helena_Urrutia_Schroeder,0
"Survey,_Case_Study",0
"Arbiters_of_waste:_date_labels,_the_consumer_and_knowing_good,_safe_food",0
Richard_Benyon,0
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,0
"Ganglbauer,_E.",0
Nick_Hanley,0
f27dad70284dd4fb89d475092626a2100b1,0
UK_(Deprived),0
"Conceptual_Framework_(Ethnography_and_quants_-_food_waste_audit,_photographic_records,_collection_of_financial_records,_and_inventory_of_food_purchases.)",0
http://www.w3.org/2002/07/owl#members,0
Lord_Rooker,0
University_of_Gothenburg,0
"Diary_study,_LCA",0
K_Scholz,0
Valentina_Castellani,0
"Survey,_Interviews,_Intervention",0
Graham_W_Horgan,0
Ofei,0
interview,0
21,0
University_of_Colorado_at_Boulder,0
A_half-century_of_production-phase_greenhouse_gas_emissions_from_food_loss_&_waste_in_the_global_food_supply_chain,0
1.367,0
Kollar_T.,0
C.D.,0
Preventing thousands of tonnes of food a week going to waste,0
1905-07-11T00:00:00,0
Business,0
Amir_Grinstein,0
Pitzer_College,0
"Brown,_J.H.",0
experiments,0
L_Xue,0
https://drive.google.com/file/d/143gPgQHRSOLg2yLq7bAlrtCdDo1rdEhg/view?usp=sharing,0
false,0
Consumer-Related_Food_Waste:_Role_of_Food_Marketing_and_Retailers_and_Potential_for_Action,0
4.141,0
Audit/survey,0
1.46,0
New_zealand,0
Margo_Levitt,0
Choice_experiment,0
investments in storage systems at the farm or cooperative levels could greatly reduce losses and generate more sales from poor subsistence farmers and therefore higher incomes,0
2009-01-01T00:00:00,0
9,0
peerReviewed,0
https://drive.google.com/file/d/1AH4JP4ireaKHuY5EIomJOEMYZ0mMmgPo/view?usp=sharing,0
A_‘lasting_transformation’_of_capitalist_surplus:_from_food_stocks_to_feedstocks,0
Malaysisa,0
https://hansard.parliament.uk/Lords/2011-12-06/debates/11120670000134/AgricultureAnimalFeed?highlight=%22food%20waste%22#contribution-11120670000069,0
2008-07-21T00:00:00,0
Jordan,0
energy_supplier,0
allocated,0
University_of_Otago,0
J_Van_Doorn,0
Cities,0
Universitetet_i_Stavanger,0
date,0
"Garrone,_P..",0
"Rivista_di_Economia_Agraria,",0
92,0
https://hansard.parliament.uk/Commons/2014-07-21/debates/1407213000013/PublicProcurementOfFoodAndCatering?highlight=%22food%20waste%22#contribution-1407213000069,0
‘‘In’’-sights_about_food_banks_from_a_critical_interpretive_synthesis_of_the_academic_literature,0
2020-07-28T00:00:00,0
"Tassou,_S.A.",0
"Aboyousif,_F.",0
Modelling_(LCA),0
deliberate,0
"Labuza,_T.P.",0
United_States,0
http://www.w3.org/2001/XMLSchema#date,0
"OECD_Food,_Agriculture_and_Fisheries_Papers_No._71",0
"Kneafsey,_M.",0
"Spain,_Italy",0
34.661,0
http://www.fao.org/3/mb060e/mb060e.pdf,0
https://hansard.parliament.uk/Lords/2021-03-24/debates/922AFE55-9B0B-4500-9216-DA60B0A13E5C/FoodWaste,0
23,0
2013-01-01T00:00:00,0
Publication,0
Switzerland,0
2017-01-01T00:00:00,0
Denmark,0
http://www.w3.org/1999/02/22-rdf-syntax-ns#first,0
f27dad70284dd4fb89d475092626a2100b7,0
https://drive.google.com/file/d/1RagwoRcMVTwVry2y4Bg43IGSVkRWmzJE/view?usp=sharing,0
2012-01-01T00:00:00,0
Buyers,0
"White,_R..",0
http://www.w3.org/2002/07/owl#priorVersion,0
SL_Goonan,0
http://www.w3.org/2001/XMLSchema#byte,0
"Ward,_P.",0
Behaviour_waste_theroy,0
10,0
Giuseppe_Tassielli,0
http://www.w3.org/2001/XMLSchema#token,0
surplus_food_redistribution,0
E_Mario,0
Lit_Review,0
mitigate the increasing demand for food and resources around the world.,0
Economic_Modelling,0
Daniel_N_Warshawsky,0
James_D._Ferguson,0
MN_Faisal,0
J.,0
professional_body,0
1.022,0
Observation_and_Ethnography,0
http://www.w3.org/2002/07/owl#SymmetricProperty,0
Queensland_University_of_Technology,0
Supplier,0
anaerobic_digestion_of_food_waste,0
food_industry,0
"Capone,_R.",0
12,0
"Costarelli,_V.",0
"Cao,_T.K.",0
"Bestwick,_C.S.",0
120,0
Massimiliano_Agovino,0
http://www.w3.org/2000/01/rdf-schema#isDefinedBy,0
Locale,0
forming_working_groups,0
LCA_modelling,0
survey,0
"Okie,_J.G.",0
Singapore,0
"Social_Norms,_Morals_and_Self-interest_as_Determinants_of_Pro-environment_Behaviours:_The_Case_of_Household_Recycling",0
Jessica_Mallett,0
Morvarid_Bagherzadeh,0
2021-07-21T00:00:00,0
Latvia,0
"Stewart,_H..",0
sweden,0
Bring about a 50% absolute reduction of GHG emissions associated with food and drink by 2030,0
20,0
community,0
"Costa-Font,_M.",0
"Lennartsson,_M..",0
http://www.w3.org/2002/07/owl#versionInfo,0
Hyunchul_Jeong,0
Applied_Environmental_Research,0
http://www.w3.org/2002/07/owl#equivalentProperty,0
Agriculture_and_Human_Values,0
37,0
implementing,0
"Bond,_M.",0
2.782,0
Secondary_data,0
Proc._What_have_we_learned_2014,0
19.967,0
https://www.worldbank.org/en/news/press-release/2020/09/28/cutting-food-loss-and-waste-can-deliver-big-wins-for-countries-food-security-and-environment,0
London,0
Arab_countries_of_the_Middle_East_and_North_Africa,0
"Sharp,_A.",0
2.647,0
Verma,0
A_Nahman,0
http://www.w3.org/2001/XMLSchema#nonPositiveInteger,0
Policy,0
Spring_MPA_program._Instructed_by_Allen_Zagoren.,0
Norway,0
creating_choice,0
Executive_Director_of_UNEP,0
17,0
M_Balaji,0
https://drive.google.com/file/d/1ddpUuaizpTZyYdURz-rj6BXkJvwnPy97/view?usp=sharing,0
USA,0
"Hvolby,_H.H..",0
http://www.w3.org/2000/01/rdf-schema#domain,0
0.34,0
Global,0
f27dad70284dd4fb89d475092626a2100b20,0
Carol_Richards,0
The_behavioral_science_of_eating:_encouraging_boundary_research_that_has_impact,0
Carlo_Rauterberg,0
1905-07-13T00:00:00,0
11,0
"LCA,_Mathmatical_modelling",0
"help countries improve the health of their people, economies and environment.",0
"Krajewski,_K..",0
"Vittuari,_M.",0
2014-04-21T00:00:00,0
Charities,0
"Addressing trade offs between food affordability, rural livelihoods, and sustainable use of natural resources",0
"intervention,_bin_audits",0
support redistribution of surplus food,0
food waste to be used in anaerobic digesters to produce electricity,0
http://www.w3.org/2001/XMLSchema#float,0
"Gough,_C.",0
1.663,0
measure,0
https://drive.google.com/file/d/104ln7R5bWH-T6GVq4a8bpxiYQAI6JChS/view?usp=sharing,0
Matthias_Rauterberg,0
"Fiore,_M.",0
http://www.w3.org/2001/XMLSchema#double,0
"Interviews,_secondary_analysis",0
0.973,0
Royal_Roads_University,0
Bren_School_of_Environmental_Science_&_Management,0
International_Review_of_Business_Research_Papers,0
BioScience,0
2.202,0
working,0
4.294,0
https://drive.google.com/file/d/1zQ3ce271w0Hs4YYACAauO0i_ElK6kSN0/view?usp=sharing,0
1.17,0
Psychology_&_Marketing,0
5.679,0
https://drive.google.com/file/d/1TN5Y86AhnYs_jWawyJazAayX3U307j14/view?usp=sharing,0
Göteborgs_universitet,0
3.131,0
"Kingston_upon_Thames_in_south_London,_UK",0
0.411,0
2020-01-30T00:00:00,0
2016-01-01T00:00:00,0
http://www.w3.org/1999/02/22-rdf-syntax-ns#LangString,0
Gloval,0
italy,0
measurement,0
http://www.w3.org/2002/07/owl#inverseOf,0
policy_recommendations,0
opine,0
1.868,0
f27dad70284dd4fb89d475092626a2100b8,0
2011-12-06T00:00:00,0
2,0
1.813,0
"recyclable waste, packaging waste; a lot of the waste that goes into dustbins is food waste due to excess buying",0
http://www.w3.org/2002/07/owl#NamedIndividual,0
The_Netherlands,0
3.9,0
https://hansard.parliament.uk/Lords/2014-11-06/debates/14110656000249/EUCountingTheCostOfFoodWaste(EUCReport)?highlight=%22food%20waste%22#contribution-14110656000070,0
31,0
http://www.w3.org/2002/07/owl#equivalentClass,0
http://www.w3.org/2001/XMLSchema#Name,0
https://hansard.parliament.uk/Commons/2008-07-21/debates/08072136000023/DepartmentalWastes?highlight=%22food%20waste%22#contribution-08072136000155,0
Government,0
2010-01-01T00:00:00,0
review,0
2.165,0
71,0
Canada/global,0
"reducing food waste helps mitigate climate change, protect biodiversity, improve other environmental outcomes and use our resources more efficiently",0
https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/765914/resources-waste-strategy-dec-2018.pdf,0
Swtiching_supplies,0
Retailer,0
"Support demand for sustainable, locally sourced, nutritious and palatable food",0
"LCA,_primary_data",0
Press_release,0
Richmond_Park,0
Vietnam,0
true,0
"Literature_Review,_Secondary_Data",0
Reducing the volume of waste produced by departments and steps taken by each,0
2.077,0
advising,0
"food is properly described for consumers, stored, used and safely provided to consumers for better health",0
2016-03-17T00:00:00,0
Social_media/_behaiour_change,0
Quantification/metanalysis,0
2019-07-29T00:00:00,0
14,0
introduce,0
http://www.w3.org/2001/XMLSchema#hexBinary,0
2.029,0
3.829,0
3.609,0
2014-07-21T00:00:00,0
2.444,0
2014-12-09T00:00:00,0
http://www.w3.org/2002/07/owl#Class,0
4.375,0
https://www.gov.uk/government/news/over-1m-to-fund-food-waste-fight,0
76,0
Supply,0
"Labour issues needs to be resolved otherwise shelves will be empty, food waste will rocket simply because it cannot be processed or delivered",0
data and transparency in supply chain,0
1.15,0
£15 million,0
http://www.w3.org/2000/01/rdf-schema#Datatype,0
"£265,000",0
http://www.w3.org/2001/XMLSchema#NMTOKEN,0
http://www.w3.org/2002/07/owl#sameAs,0
2014-01-01T00:00:00,0
assessments of the magnitude of food losses in value chain and  focussing on quantitative weight losses,0
http://www.w3.org/2001/XMLSchema#positiveInteger,0
https://hansard.parliament.uk/Lords/2010-02-23/debates/10022350001564/DepartmentForEnvironmentFoodAndRuralAffairsDEL?highlight=%22food%20waste%22#contribution-10022350000267,0
3.976,0
http://www.w3.org/2002/07/owl#Ontology,0
http://www.w3.org/2001/XMLSchema#string,0
1.388,0
2021-02-07T00:00:00,0
http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,0
"promoting stronger partnerships, more public and private investments in training for smallholder farmers, technology and innovation",0
http://www.w3.org/2000/01/rdf-schema#subClassOf,0
http://www.w3.org/1999/02/22-rdf-syntax-ns#nil,0
http://www.w3.org/2002/07/owl#propertyChainAxiom,0
http://www.w3.org/2002/07/owl#disjointWith,0
